es_id	usergroupid	unionid	openid	data_date
NULL	CONSUME_U_06_004_001	NULL	ooLHq02CyTmdN2Dsi-0pkkQL7RdA	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq02Uzf5J5yu7B2B30Jx1HgbA	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq02W7gsqtqmULWZB03psR5Ps	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq030YPWE3fyk3feRkz4qDBww	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq03_qsX9A0mdpVs2C8B4yMmo	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq03qataEj7oaf4ea4TmoFqms	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq07QKEvb7kZG7_xVXkZoSOVA	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq088vylqLfrmoPz65EZ241oc	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq08NcvwJn4rqPAAH7z8ABFLs	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq08jkT0Wtg_kA7OCLv_qVYEo	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq08n4yDclkHFzRIUKbTOFY7w	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0_ad40lwOcCaOVsZuOH1ZlM	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0w3w89n9bC0LFZBULBupBhU	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0wP_EGp3p6CehAZuYAnDS24	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0wShLDettlGfW4HVSYrmfm4	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0xQicIPvYRRF2-uwxP1BW1Y	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0xda5IssByAkBtPIuYaeLx0	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0y6oozNgCO4NxwSYVglUGs0	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0zTIr5dpfoaZypdJp7Om7hI	2020-11-05
NULL	CONSUME_U_06_004_001	NULL	ooLHq0zVb2XTG9WUVJbDNwDdI1uU	2020-11-05
CONSUME_U_06_004_001_oS6w50jUAncPj9MiURzBBPpRmp7A_oz07c4kGbHJs8sNzRbMVVQKzb4yc	CONSUME_U_06_004_001	oS6w50jUAncPj9MiURzBBPpRmp7A	oz07c4kGbHJs8sNzRbMVVQKzb4yc	2020-11-05
CONSUME_U_06_004_001_oS6w50n39Om499bZyctyhBJ3oGvM_oz07c4prUuewpCq-X0KQ0W0VeG7w	CONSUME_U_06_004_001	oS6w50n39Om499bZyctyhBJ3oGvM	oz07c4prUuewpCq-X0KQ0W0VeG7w	2020-11-05
CONSUME_U_06_004_001_oS6w50qcsFr5B7svorG23HVdZzTY_oz07c4pPdACzZ2MOqbuccplbiej4	CONSUME_U_06_004_001	oS6w50qcsFr5B7svorG23HVdZzTY	oz07c4pPdACzZ2MOqbuccplbiej4	2020-11-05
NULL	CONSUME_U_06_004_003	NULL	ooLHq02MscKqx3BU4wMCrNEX7u38	2020-11-05
NULL	CONSUME_U_06_004_005	NULL	ooLHq0-1NQH010s_Y5IY0MXt1hks	2020-11-05
NULL	CONSUME_U_06_004_005	NULL	ooLHq07P7_4XOjz7qrJ6VCu-btlI	2020-11-05
NULL	CONSUME_U_06_004_005	NULL	ooLHq07ri7lejrf8-StOLkThoV1s	2020-11-05
CONSUME_U_06_004_005_oS6w50hodMHHcYKAqwRdObkjcxpU_oz07c4kp0hNUI1GK0IbDOlVeAUf8	CONSUME_U_06_004_005	oS6w50hodMHHcYKAqwRdObkjcxpU	oz07c4kp0hNUI1GK0IbDOlVeAUf8	2020-11-05
ACTION_U_01_001_002_oS6w50hlDeQniNBYRmR0q2EjKCG0_oz07c4lqQ_sHxtfdOh8J5_BogVKU	ACTION_U_01_001_002	oS6w50hlDeQniNBYRmR0q2EjKCG0	oz07c4lqQ_sHxtfdOh8J5_BogVKU	2020-11-05
NULL	ACTION_U_01_001_002	oS6w50p276O2EJbx9sz08YXxn-Z8	NULL	2020-11-05
ACTION_U_01_001_003_oS6w50k6F0x7AJpohvkfK0GAz5og_oz07c4vEegI4xQQTNhiI_sDYeShI	ACTION_U_01_001_003	oS6w50k6F0x7AJpohvkfK0GAz5og	oz07c4vEegI4xQQTNhiI_sDYeShI	2020-11-05
ACTION_U_01_001_003_oS6w50u0_7swKup3eDWd4ViXtX4U_oAw_60kztYd9tI2qh6T_sSyNkjLk	ACTION_U_01_001_003	oS6w50u0_7swKup3eDWd4ViXtX4U	oAw_60kztYd9tI2qh6T_sSyNkjLk	2020-11-05
ACTION_U_01_001_004_oS6w50k6F0x7AJpohvkfK0GAz5og_oAw_60n-giv8dI9wK_LMD-pTwDyY	ACTION_U_01_001_004	oS6w50k6F0x7AJpohvkfK0GAz5og	oAw_60n-giv8dI9wK_LMD-pTwDyY	2020-11-05
ACTION_U_01_001_004_oS6w50m0H00hp00Gr6WmNzBC-tUc_oAw_60nSwmp-IPh-9AG25BpO_D-U	ACTION_U_01_001_004	oS6w50m0H00hp00Gr6WmNzBC-tUc	oAw_60nSwmp-IPh-9AG25BpO_D-U	2020-11-05
ACTION_U_01_001_004_oS6w50m0H00hp00Gr6WmNzBC-tUc_oz07c4stPye6_GkkR-zPmow3YuMk	ACTION_U_01_001_004	oS6w50m0H00hp00Gr6WmNzBC-tUc	oz07c4stPye6_GkkR-zPmow3YuMk	2020-11-05
ACTION_U_01_001_004_oS6w50o00zMd-ZzCgqt5_E4aohTk_oAw_60ri5JDTypL8h1ScDvCPLWSk	ACTION_U_01_001_004	oS6w50o00zMd-ZzCgqt5_E4aohTk	oAw_60ri5JDTypL8h1ScDvCPLWSk	2020-11-05
ACTION_U_01_001_006_oS6w50qcsFr5B7svorG23HVdZzTY_oz07c4pPdACzZ2MOqbuccplbiej4	ACTION_U_01_001_006	oS6w50qcsFr5B7svorG23HVdZzTY	oz07c4pPdACzZ2MOqbuccplbiej4	2020-11-05
NULL	ACTION_U_01_001_007	NULL	oAw_60otej583Tsr0p0gD6gHh1xQ	2020-11-05
ACTION_U_01_001_007__oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	ACTION_U_01_001_007		oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	2020-11-05
ACTION_U_01_001_007__oAw_60kLju-efPkwPQH-9RGSTJGI	ACTION_U_01_001_007		oAw_60kLju-efPkwPQH-9RGSTJGI	2020-11-05
ACTION_U_01_001_007_oS6w50ihNs_idNRfocVfr3GxUWl0_oAw_60oY1guR5S68tvDg7tH3V9Z4	ACTION_U_01_001_007	oS6w50ihNs_idNRfocVfr3GxUWl0	oAw_60oY1guR5S68tvDg7tH3V9Z4	2020-11-05
ACTION_U_01_001_007_oS6w50jUAncPj9MiURzBBPpRmp7A_oAw_60vhHXfpcC3cfUI-t_pwPIcw	ACTION_U_01_001_007	oS6w50jUAncPj9MiURzBBPpRmp7A	oAw_60vhHXfpcC3cfUI-t_pwPIcw	2020-11-05
ACTION_U_01_001_007_oS6w50lo77KNWcSgNEGoLPu8_puI_oAw_60qJzyxYXzYnEkhDZQbrt4mc	ACTION_U_01_001_007	oS6w50lo77KNWcSgNEGoLPu8_puI	oAw_60qJzyxYXzYnEkhDZQbrt4mc	2020-11-05
ACTION_U_01_001_007_oS6w50mkejhnfh2nifWxHzfOKm3c_oAw_60qV0swljrnGnn5RhIk0U3Bg	ACTION_U_01_001_007	oS6w50mkejhnfh2nifWxHzfOKm3c	oAw_60qV0swljrnGnn5RhIk0U3Bg	2020-11-05
ACTION_U_01_001_007_oS6w50mkejhnfh2nifWxHzfOKm3c_oz07c4iCoDyqeHOowYnZeILsaJuk	ACTION_U_01_001_007	oS6w50mkejhnfh2nifWxHzfOKm3c	oz07c4iCoDyqeHOowYnZeILsaJuk	2020-11-05
ACTION_U_01_001_007_oS6w50nZ2hWq-nVVbhIEcfNdHIs8_oAw_60p3gK2MHETloqy1R0gYGZyQ	ACTION_U_01_001_007	oS6w50nZ2hWq-nVVbhIEcfNdHIs8	oAw_60p3gK2MHETloqy1R0gYGZyQ	2020-11-05
ACTION_U_01_001_007_oS6w50qatNCvlLGqHpYp6N-VWdKo_oAw_60iCHHkwnpSjQnsvQHrXgL7A	ACTION_U_01_001_007	oS6w50qatNCvlLGqHpYp6N-VWdKo	oAw_60iCHHkwnpSjQnsvQHrXgL7A	2020-11-05
ACTION_U_01_001_007_oS6w50vs-Qt8VkHVn7_0X34TmGHA_opunx1Cvx7W8Bd_Df_6S6J5pm_98	ACTION_U_01_001_007	oS6w50vs-Qt8VkHVn7_0X34TmGHA	opunx1Cvx7W8Bd_Df_6S6J5pm_98	2020-11-05
ACTION_U_01_002_001_oS6w50qcsFr5B7svorG23HVdZzTY_oz07c4pPdACzZ2MOqbuccplbiej4	ACTION_U_01_002_001	oS6w50qcsFr5B7svorG23HVdZzTY	oz07c4pPdACzZ2MOqbuccplbiej4	2020-11-05
NULL	ACTION_U_01_002_003	NULL	oS6w50hodMHHcYKAqwRdObkjcxpU	2020-11-05
NULL	ACTION_U_01_002_003	NULL	ooLHq01gtM-geWEXzJXshfIN3r5c	2020-11-05
NULL	ACTION_U_01_002_003	NULL	ooLHq01pr82ksYowDR-fdUiLoRL4	2020-11-05
NULL	ACTION_U_01_002_003	NULL	ooLHq08QlD39c6qHhHJaxj-eykok	2020-11-05
NULL	ACTION_U_01_002_004	NULL	oS6w50jFY1fqOPZcJKspxCJK9_hg	2020-11-05
NULL	ACTION_U_01_002_004	NULL	oS6w50ngAsR8lsoOfp7PFIY1LtAU	2020-11-05
NULL	ACTION_U_01_002_004	NULL	ooLHq02Uzf5J5yu7B2B30Jx1HgbA	2020-11-05
NULL	ACTION_U_01_002_005	NULL	oS6w50gRf1ea8NQRsHddi_71UIqY	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq0-1NQH010s_Y5IY0MXt1hks	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq00Ua_uCBLYYyQPaTKPl7qzs	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq01sdqZNq1YrRDpllOf8ok5k	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq02DMceBwTSKY-gQ6bVecADY	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq03V0abr8y4e5uP4vunRjUK0	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq07ri7lejrf8-StOLkThoV1s	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq0_1-s0RcmnrTzHHVP8-AKPQ	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq0_cQzUK2cV7I-IBgTY6E6IE	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq0xsehxJVgkQx1TOL8kw88Og	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq0yoPRij8E-3eptx_uICzZ7Q	2020-11-05
ACTION_U_01_002_006_oS6w50jxbnyZf-giSj24iqNzWMSI_oz07c4ggyuMkD1_e9cWdHUCV6DGk	ACTION_U_01_002_006	oS6w50jxbnyZf-giSj24iqNzWMSI	oz07c4ggyuMkD1_e9cWdHUCV6DGk	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0-7ui0t2a3z8LWBqBUTfVTc	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0-8TxLLVYJqtS8lNzesDh60	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0-ThbUiLs8u9GMclah2KNg8	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq00nG2Dr1KsaKZ8ftiW4yZqc	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq01IDgV4-YjnLj_0QNEIg7cI	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq01LEW670tLuACP6Xi3dAw8c	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq01ys6O-xpsrqus4wfoXwuM4	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq02MscKqx3BU4wMCrNEX7u38	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq03128LXIsKVIujOd4jJjsKo	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq07QKEvb7kZG7_xVXkZoSOVA	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq09AhSusDsyc26XXXqSg7930	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0_ad40lwOcCaOVsZuOH1ZlM	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0_bd6rZf4Bj5iIsd4n0j3lo	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0y6oozNgCO4NxwSYVglUGs0	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0zTIr5dpfoaZypdJp7Om7hI	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0zqhcaVpGaYlFSve9oH3rnU	2020-11-05
ACTION_U_01_002_007_oS6w50hodMHHcYKAqwRdObkjcxpU_oAw_60rGf0um6OUc1gHdmP5Ez3aM	ACTION_U_01_002_007	oS6w50hodMHHcYKAqwRdObkjcxpU	oAw_60rGf0um6OUc1gHdmP5Ez3aM	2020-11-05
ACTION_U_01_002_007_oS6w50jUAncPj9MiURzBBPpRmp7A_oz07c4kGbHJs8sNzRbMVVQKzb4yc	ACTION_U_01_002_007	oS6w50jUAncPj9MiURzBBPpRmp7A	oz07c4kGbHJs8sNzRbMVVQKzb4yc	2020-11-05
ACTION_U_01_002_007_oS6w50n39Om499bZyctyhBJ3oGvM_oz07c4prUuewpCq-X0KQ0W0VeG7w	ACTION_U_01_002_007	oS6w50n39Om499bZyctyhBJ3oGvM	oz07c4prUuewpCq-X0KQ0W0VeG7w	2020-11-05
ACTION_U_02_001_005_oS6w50hlDeQniNBYRmR0q2EjKCG0_oz07c4lqQ_sHxtfdOh8J5_BogVKU	ACTION_U_02_001_005	oS6w50hlDeQniNBYRmR0q2EjKCG0	oz07c4lqQ_sHxtfdOh8J5_BogVKU	2020-11-05
ACTION_U_02_001_006_oS6w50qcsFr5B7svorG23HVdZzTY_oz07c4pPdACzZ2MOqbuccplbiej4	ACTION_U_02_001_006	oS6w50qcsFr5B7svorG23HVdZzTY	oz07c4pPdACzZ2MOqbuccplbiej4	2020-11-05
NULL	ACTION_U_02_001_007	NULL	oAw_60otej583Tsr0p0gD6gHh1xQ	2020-11-05
ACTION_U_02_001_007__oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	ACTION_U_02_001_007		oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	2020-11-05
ACTION_U_02_001_007__oAw_60kLju-efPkwPQH-9RGSTJGI	ACTION_U_02_001_007		oAw_60kLju-efPkwPQH-9RGSTJGI	2020-11-05
ACTION_U_02_001_007_oS6w50ihNs_idNRfocVfr3GxUWl0_oAw_60oY1guR5S68tvDg7tH3V9Z4	ACTION_U_02_001_007	oS6w50ihNs_idNRfocVfr3GxUWl0	oAw_60oY1guR5S68tvDg7tH3V9Z4	2020-11-05
ACTION_U_02_001_007_oS6w50k6F0x7AJpohvkfK0GAz5og_oAw_60n-giv8dI9wK_LMD-pTwDyY	ACTION_U_02_001_007	oS6w50k6F0x7AJpohvkfK0GAz5og	oAw_60n-giv8dI9wK_LMD-pTwDyY	2020-11-05
ACTION_U_02_001_007_oS6w50lo77KNWcSgNEGoLPu8_puI_oz07c4gYfeBW9xgBjq-MlaN8h7bA	ACTION_U_02_001_007	oS6w50lo77KNWcSgNEGoLPu8_puI	oz07c4gYfeBW9xgBjq-MlaN8h7bA	2020-11-05
ACTION_U_02_001_007_oS6w50o00zMd-ZzCgqt5_E4aohTk_oAw_60ri5JDTypL8h1ScDvCPLWSk	ACTION_U_02_001_007	oS6w50o00zMd-ZzCgqt5_E4aohTk	oAw_60ri5JDTypL8h1ScDvCPLWSk	2020-11-05
ACTION_U_02_001_007_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oAw_60nqY8EiWuvDZ3-_7T-4MC_s	ACTION_U_02_001_007	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oAw_60nqY8EiWuvDZ3-_7T-4MC_s	2020-11-05
ACTION_U_02_001_007_oS6w50vs-Qt8VkHVn7_0X34TmGHA_opunx1Cvx7W8Bd_Df_6S6J5pm_98	ACTION_U_02_001_007	oS6w50vs-Qt8VkHVn7_0X34TmGHA	opunx1Cvx7W8Bd_Df_6S6J5pm_98	2020-11-05
NULL	ACTION_U_02_002_003	NULL	ooLHq01gtM-geWEXzJXshfIN3r5c	2020-11-05
NULL	ACTION_U_02_002_003	NULL	ooLHq01pr82ksYowDR-fdUiLoRL4	2020-11-05
NULL	ACTION_U_02_002_003	NULL	ooLHq08QlD39c6qHhHJaxj-eykok	2020-11-05
ACTION_U_02_002_003_oS6w50hlDeQniNBYRmR0q2EjKCG0_oz07c4lqQ_sHxtfdOh8J5_BogVKU	ACTION_U_02_002_003	oS6w50hlDeQniNBYRmR0q2EjKCG0	oz07c4lqQ_sHxtfdOh8J5_BogVKU	2020-11-05
NULL	ACTION_U_02_002_005	NULL	oS6w50gRf1ea8NQRsHddi_71UIqY	2020-11-05
NULL	ACTION_U_02_002_006	NULL	oS6w50k6F0x7AJpohvkfK0GAz5og	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq02DMceBwTSKY-gQ6bVecADY	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq02U3kRwo4ers0jrH1c2NrFc	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq0_cQzUK2cV7I-IBgTY6E6IE	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq0xsehxJVgkQx1TOL8kw88Og	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq0yoPRij8E-3eptx_uICzZ7Q	2020-11-05
NULL	ACTION_U_02_002_007	NULL	oS6w50iQkKlcz5e0IEQkDsurEiE8	2020-11-05
NULL	ACTION_U_02_002_007	NULL	oS6w50jFY1fqOPZcJKspxCJK9_hg	2020-11-05
NULL	ACTION_U_02_002_007	NULL	oS6w50ngAsR8lsoOfp7PFIY1LtAU	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0-7ui0t2a3z8LWBqBUTfVTc	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0-8TxLLVYJqtS8lNzesDh60	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0-ThbUiLs8u9GMclah2KNg8	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq00nG2Dr1KsaKZ8ftiW4yZqc	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq01IDgV4-YjnLj_0QNEIg7cI	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq01LEW670tLuACP6Xi3dAw8c	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq01ys6O-xpsrqus4wfoXwuM4	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq02MscKqx3BU4wMCrNEX7u38	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq030YPWE3fyk3feRkz4qDBww	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq03qataEj7oaf4ea4TmoFqms	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq07QKEvb7kZG7_xVXkZoSOVA	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0w3w89n9bC0LFZBULBupBhU	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0y6oozNgCO4NxwSYVglUGs0	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0zTIr5dpfoaZypdJp7Om7hI	2020-11-05
ACTION_U_02_002_007_oS6w50hodMHHcYKAqwRdObkjcxpU_oAw_60rGf0um6OUc1gHdmP5Ez3aM	ACTION_U_02_002_007	oS6w50hodMHHcYKAqwRdObkjcxpU	oAw_60rGf0um6OUc1gHdmP5Ez3aM	2020-11-05
ACTION_U_02_002_007_oS6w50jUAncPj9MiURzBBPpRmp7A_oz07c4kGbHJs8sNzRbMVVQKzb4yc	ACTION_U_02_002_007	oS6w50jUAncPj9MiURzBBPpRmp7A	oz07c4kGbHJs8sNzRbMVVQKzb4yc	2020-11-05
ATTRITUBE_U_01_001_001_F9441DCDC918495F9BAF48583ABFF901_oOS9XwFABbbA_DMfvbVt4BMsGVCI	ATTRITUBE_U_01_001_001	F9441DCDC918495F9BAF48583ABFF901	oOS9XwFABbbA_DMfvbVt4BMsGVCI	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1hU6uvaIzoRWLaD0JRug17Q_okVx7uOu1iwpuJyFU8qPszTIkGq8	ATTRITUBE_U_01_001_001	o4Q1a1hU6uvaIzoRWLaD0JRug17Q	okVx7uOu1iwpuJyFU8qPszTIkGq8	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo_o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo	ATTRITUBE_U_01_001_001	o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo	o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo_okVx7uBli2r01xUS0Y7AwNMVJSTY	ATTRITUBE_U_01_001_001	o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo	okVx7uBli2r01xUS0Y7AwNMVJSTY	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1viTVydLLP4z4nlvsQ895DQ_oEZeG1ZIPp6eVRAckLoUgNGbwICM	ATTRITUBE_U_01_001_001	o4Q1a1viTVydLLP4z4nlvsQ895DQ	oEZeG1ZIPp6eVRAckLoUgNGbwICM	2020-11-05
ATTRITUBE_U_01_001_001_oS6w50nhwZze66OoIjGmfT5bBMUs_oz07c4keD8UJ33N7h9XcWEVBnpTU	ATTRITUBE_U_01_001_001	oS6w50nhwZze66OoIjGmfT5bBMUs	oz07c4keD8UJ33N7h9XcWEVBnpTU	2020-11-05
ATTRITUBE_U_01_001_001_oS6w50pdfimGq8O-jMSbh8znHMPE_oz07c4sEO-OSQhloUn4wGtNiogrs	ATTRITUBE_U_01_001_001	oS6w50pdfimGq8O-jMSbh8znHMPE	oz07c4sEO-OSQhloUn4wGtNiogrs	2020-11-05
ATTRITUBE_U_01_001_001_oS6w50uJpLzMBL9G41gF0hyrg2Sk_oz07c4r3lbCTB2YirpToR4EKh38A	ATTRITUBE_U_01_001_001	oS6w50uJpLzMBL9G41gF0hyrg2Sk	oz07c4r3lbCTB2YirpToR4EKh38A	2020-11-05
ATTRITUBE_U_01_001_002_o4Q1a1px-dO9TkGwvJeQKP9haj1o_oEZeG1ftSbOGz7jJVHbgQAD3Qwek	ATTRITUBE_U_01_001_002	o4Q1a1px-dO9TkGwvJeQKP9haj1o	oEZeG1ftSbOGz7jJVHbgQAD3Qwek	2020-11-05
NULL	ATTRITUBE_U_01_001_002	oS6w50grwiEWuBZAZraIDMw3UZvw	NULL	2020-11-05
ATTRITUBE_U_01_001_002_oS6w50hflqHspjzarqLNExzNDyUw_oz07c4ocrJdqGaV9qRzAK6E04x8s	ATTRITUBE_U_01_001_002	oS6w50hflqHspjzarqLNExzNDyUw	oz07c4ocrJdqGaV9qRzAK6E04x8s	2020-11-05
ATTRITUBE_U_01_001_002_oS6w50jUAncPj9MiURzBBPpRmp7A_oz07c4kGbHJs8sNzRbMVVQKzb4yc	ATTRITUBE_U_01_001_002	oS6w50jUAncPj9MiURzBBPpRmp7A	oz07c4kGbHJs8sNzRbMVVQKzb4yc	2020-11-05
NULL	ATTRITUBE_U_01_001_002	oS6w50jknd2MaeHdGNmuK3COQngU	NULL	2020-11-05
ATTRITUBE_U_01_001_002_oS6w50k6F0x7AJpohvkfK0GAz5og_oz07c4vEegI4xQQTNhiI_sDYeShI	ATTRITUBE_U_01_001_002	oS6w50k6F0x7AJpohvkfK0GAz5og	oz07c4vEegI4xQQTNhiI_sDYeShI	2020-11-05
ATTRITUBE_U_01_006_002_o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo_oEZeG1Tjm1SsP5ndGAmNOgXdSH6w	ATTRITUBE_U_01_006_002	o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo	oEZeG1Tjm1SsP5ndGAmNOgXdSH6w	2020-11-05
ATTRITUBE_U_04_002_087_oS6w50jUAncPj9MiURzBBPpRmp7A_oAw_60vhHXfpcC3cfUI-t_pwPIcw	ATTRITUBE_U_04_002_087	oS6w50jUAncPj9MiURzBBPpRmp7A	oAw_60vhHXfpcC3cfUI-t_pwPIcw	2020-11-05
ATTRITUBE_U_04_002_087_oS6w50u0_7swKup3eDWd4ViXtX4U_oAw_60kztYd9tI2qh6T_sSyNkjLk	ATTRITUBE_U_04_002_087	oS6w50u0_7swKup3eDWd4ViXtX4U	oAw_60kztYd9tI2qh6T_sSyNkjLk	2020-11-05
NULL	ATTRITUBE_U_05_001_002	NULL	oAw_60hNrXFO4fe35T-cDHgx5eo8	2020-11-05
ATTRITUBE_U_05_001_002_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oAw_60nqY8EiWuvDZ3-_7T-4MC_s	ATTRITUBE_U_05_001_002	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oAw_60nqY8EiWuvDZ3-_7T-4MC_s	2020-11-05
ATTRITUBE_U_05_001_003__oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	ATTRITUBE_U_05_001_003		oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	2020-11-05
NULL	ATTRITUBE_U_05_001_017	NULL	oAw_60hNrXFO4fe35T-cDHgx5eo8	2020-11-05
ATTRITUBE_U_05_001_017_oS6w50nZ2hWq-nVVbhIEcfNdHIs8_oAw_60p3gK2MHETloqy1R0gYGZyQ	ATTRITUBE_U_05_001_017	oS6w50nZ2hWq-nVVbhIEcfNdHIs8	oAw_60p3gK2MHETloqy1R0gYGZyQ	2020-11-05
ATTRITUBE_U_05_001_017_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oAw_60nqY8EiWuvDZ3-_7T-4MC_s	ATTRITUBE_U_05_001_017	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oAw_60nqY8EiWuvDZ3-_7T-4MC_s	2020-11-05
NULL	ATTRITUBE_U_05_001_018	NULL	oAw_60l4mA--hSMV2Y3-gittAgsM	2020-11-05
ATTRITUBE_U_05_001_018__oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	ATTRITUBE_U_05_001_018		oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	2020-11-05
ATTRITUBE_U_05_001_020_oS6w50u0_7swKup3eDWd4ViXtX4U_oAw_60kztYd9tI2qh6T_sSyNkjLk	ATTRITUBE_U_05_001_020	oS6w50u0_7swKup3eDWd4ViXtX4U	oAw_60kztYd9tI2qh6T_sSyNkjLk	2020-11-05
NULL	ATTRITUBE_U_05_001_051	oS6w50p276O2EJbx9sz08YXxn-Z8	NULL	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60jC6tDTxlgavMgJRSeHn-_I	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60khr4VszaC2Epw1BdnchNBE	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60l4mA--hSMV2Y3-gittAgsM	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60o5pKMeolHG699OJcwiNW9U	2020-11-05
